http://willandorla.com/will/2007/12/set-up-ssh-keys-for-passwd-free-login, http://will.willandorla.com/ssh-password-free-login
http://willandorla.com/will/2010/10/Rebase-instead-Merge-for-pulls, http://will.willandorla.com/git-rebase-vs-merge
http://willandorla.com/will/2011/01/vim-open-into-and-update-all-buffers, http://will.willandorla.com/applying-changes-to-vim-buffers
http://willandorla.com/will/2011/01/convert-folder-into-git-submodule, http://will.willandorla.com/extract-to-git-submodule
http://willandorla.com/will/2011/03/backup-strategy, http://will.willandorla.com/my-backup-strategy
